License Serial Number,License Type Name,License Class Code,License Type Code,Agency Zone Office Name,Agency Zone Office Number,County Name (Licensee),Premises Name,Doing Business As (DBA),Actual Address of Premises (Address1),Additional Address Information (Address2),City,State,Zip,License Certificate Number,License Original Issue Date,License Effective Date,License Expiration Date,Latitude,Longitude,Location,License Group,Area,Major City
3151683,RESTAURANT BREWER,210,MR,Buffalo,3,ERIE,RYAN BIGGANE INCORPORATED,THE BYRD HOUSE,4244 N BUFFALO RD,,ORCHARD PARK,NY,14127,732976,7/23/2012,7/23/2012,6/30/2015,42.76842153,-78.74411247,"(42.76842153, -78.74411247)",Brewer,Western,Buffalo
3136107,RESTAURANT BREWER,210,MR,Buffalo,3,TOMPKINS,NORTHEAST PIZZA AND BEER LLC,SCALE HOUSE BREW PUB,23 CINEMA DR,,ITHACA,NY,14850,858007,2/12/2008,2/1/2014,1/31/2017,42.48009802,-76.47835551,"(42.48009802, -76.47835551)",Brewer,Western,All Others
2191245,RESTAURANT BREWER,210,MR,Albany,2,DUTCHESS,MILL HOUSE HOSPITALITY INC,MILL HOUSE BREWING COMPANY,289 MILL ST,,POUGHKEEPSIE,NY,12601,816596,10/24/2013,10/24/2013,9/30/2016,41.70497835,-73.92647967,"(41.70497835, -73.92647967)",Brewer,Upstate,All Others
2170896,RESTAURANT BREWER,210,MR,Albany,2,ONEIDA,TALGO LLC,NAIL CREEK PUB & BREWERY,720 VARICK ST,EDWARDS ST & HAMILTON ST,UTICA,NY,13502,859864,8/30/2011,8/1/2014,7/31/2017,43.10368774,-75.24325185,"(43.10368774, -75.24325185)",Brewer,Upstate,All Others
1274014,RESTAURANT BREWER,210,MR,New York City,1,KINGS,BIERKRAFT INC,BIERKRAFT,191 5TH AVE,UNION STREET & BERKELEY PLACE,BROOKLYN,NY,11217,834337,2/27/2014,2/27/2014,1/31/2017,40.67689611,-73.98013325,"(40.67689611, -73.98013325)",Brewer,NYC,NYC
2196199,RESTAURANT BREWER,210,MR,Albany,2,ESSEX,BLUE LINE BREWERY LLC,BLUE LINE BREWERY,555 LAKE FLOWER AVE,,SARANAC LAKE,NY,12983,856222,12/9/2014,12/9/2014,11/30/2017,44.313221,-74.116118,,Brewer,Upstate,All Others
2191866,RESTAURANT BREWER,210,MR,Albany,2,JEFFERSON,RC SPOT LLC,SKEWED BREWING,21182 SALMON RUN MALL LOOP W,UNIT B219,WATERTOWN,NY,13605,816588,10/24/2013,10/24/2013,9/30/2016,43.97977079,-75.95145096,"(43.97977079, -75.95145096)",Brewer,Upstate,All Others
3000849,WINERY,301,DW,Buffalo,3,CHAUTAUQUA,WOODBURY VINEYARDS INC,WOODBURY VINEYARDS,3230 S ROBERTS RD,,FREDONIA,NY,14063,844095,,2/1/2013,1/31/2016,42.4554027,-79.26934911,"(42.4554027, -79.26934911)",Winery,Western,All Others
1045579,WINERY,301,DW,New York City,1,SUFFOLK,PALMER VINEYARDS INC,PALMER VINEYARDS,108 SOUND AVE,,RIVERHEAD,NY,11901,853191,,12/1/2013,11/30/2016,40.945551,-72.82226348,"(40.945551, -72.82226348)",Winery,NYC,All Others
1045583,WINERY,301,DW,New York City,1,SUFFOLK,PINDAR VINEYARDS LLC,PINDAR VINEYARDS,37645 STATE ROUTE 25,,PECONIC,NY,11958,845435,,4/1/2013,3/31/2016,41.03218921,-72.46561708,"(41.03218921, -72.46561708)",Winery,NYC,All Others
1050787,WINERY,301,DW,New York City,1,WESTCHESTER,PROSPERO WINERY INC,PROSPERO WINERY,134 MARBLE AVENUE,,PLEASANTVILLE,NY,10570,850673,4/7/1999,7/17/2013,3/31/2016,41.12874195,-73.7891004,"(41.12874195, -73.7891004)",Winery,NYC,NYC
1143520,WINERY,301,DW,New York City,1,SUFFOLK,PREMIUM WINE GROUP LLC,PREMIUM WINE GROUP,35 COX NECK ROAD,COX NECK ROAD & SOUND AVENUE,MATTITUCK,NY,11952,844657,2/17/2004,2/19/2013,1/31/2016,40.9885389,-72.55390546,"(40.9885389, -72.55390546)",Winery,NYC,All Others
1175754,WINERY,301,DW,New York City,1,SUFFOLK,WATERS CREST WINERY CORP,WATERS CREST WINERY,22355 RTE 48 UNIT 6,COX LA & RTE 48,CUTCHOGUE,NY,11935,845032,3/29/2006,3/4/2013,2/29/2016,41.03083249,-72.49541757,"(41.03083249, -72.49541757)",Winery,NYC,All Others
1210608,WINERY,301,DW,New York City,1,NEW YORK,CITY WINERY NEW YORK LLC,CITY WINERY,143 VARICK ST,SPRING & VANDAM,NEW YORK,NY,10013,853141,12/24/2008,12/1/2013,11/30/2016,40.72592994,-74.00579236,"(40.72592994, -74.00579236)",Winery,NYC,NYC
1233906,WINERY,301,DW,New York City,1,SUFFOLK,L A WINERY CORP,L A WINERY,114 CAIN DR,WASHINGTON AVE & BRENTWOOD PKW,BRENTWOOD,NY,11717,855794,1/22/2010,1/1/2013,12/31/2015,40.80653971,-73.24820566,"(40.80653971, -73.24820566)",Winery,NYC,All Others
1238306,WINERY,301,DW,New York City,1,KINGS,COIFFE CELLARS CORP,MA LUNG WINERY,276 GREENPOINT AVE,UNIT 8125,BROOKLYN,NY,11222,833977,10/28/2010,12/12/2013,9/30/2016,40.73071874,-73.94879976,"(40.73071874, -73.94879976)",Winery,NYC,NYC
1244749,WINERY,301,DW,New York City,1,KINGS,BROOKLYN WINERY LLC,BROOKLYN WINERY,213 N 8TH STREET,DRIGGS & ROEBLING,BROOKLYN,NY,11211,843062,1/7/2011,1/1/2013,12/31/2015,40.71721959,-73.95512328,"(40.71721959, -73.95512328)",Winery,NYC,NYC
1256472,WINERY,301,DW,New York City,1,KINGS,RED HOOK WINERY LLC,RED HOOK WINERY,204 VAN DYKE ST SUITE 325A,FERRIS & CONOVER,BROOKLYN,NY,11231,852254,9/15/2011,9/25/2013,8/31/2016,40.6775547,-74.01736728,"(40.6775547, -74.01736728)",Winery,NYC,NYC
1260632,WINERY,301,DW,New York City,1,SUFFOLK,RHYS & RYLEE LLC,RHYS & RYLEE,35 COX NECK RD,,MATTITUCK,NY,11952,845827,4/19/2012,4/5/2013,3/31/2016,40.98857499,-72.55385008,"(40.98857499, -72.55385008)",Winery,NYC,All Others
1262308,WINERY,301,DW,New York City,1,WESTCHESTER,A T K CONSULTING INC,THE WINERY AT ST GEORGE,1715 E MAIN ST,,MOHEGAN LAKE,NY,10547,849581,7/30/2012,7/1/2013,6/30/2016,41.32609048,-73.8488092,"(41.32609048, -73.8488092)",Winery,NYC,NYC
1273175,WINERY,301,DW,New York City,1,SUFFOLK,JASON'S VINEYARD'S INC,JASON'S VINEYARD'S,1785 MAIN RD,,JAMESPORT,NY,11947,833728,11/5/2013,11/5/2013,10/31/2016,40.95266958,-72.57543902,"(40.95266958, -72.57543902)",Winery,NYC,All Others
1273178,WINERY,301,DW,New York City,1,SUFFOLK,DUCK WALK VINEYARDS INC,DUCK WALK VINEYARDS,231 MONTAUK HGWY,,WATER MILL,NY,11976,833727,11/5/2013,11/5/2013,10/31/2016,40.90269679,-72.36565353,"(40.90269679, -72.36565353)",Winery,NYC,All Others
1274854,WINERY,301,DW,New York City,1,NASSAU,WINEUDESIGN INC,WINEUDESIGN,156 ENGINEERS DR,,HICKSVILLE,NY,11801,853820,2/25/2015,2/25/2015,1/31/2018,40.74494501,-73.50090047,"(40.74494501, -73.50090047)",Winery,NYC,All Others
1275260,WINERY,301,DW,New York City,1,KINGS,UNCOUTH VERMOUTH INCORPORATED,UNCOUTH VERMOUTH,250 VAN BRUNT ST,,BROOKLYN,NY,11231,817101,5/15/2014,5/15/2014,4/30/2017,40.68058626,-74.00910047,"(40.68058626, -74.00910047)",Winery,NYC,NYC
1275362,WINERY,301,DW,New York City,1,KINGS,GOBLET WINE INC,GOBLET,6010 20TH AVE,,BROOKLYN,NY,11204,817404,7/21/2014,7/21/2014,6/30/2017,40.61930923,-73.98296096,"(40.61930923, -73.98296096)",Winery,NYC,NYC
1275813,WINERY,301,DW,New York City,1,NASSAU,BARNSIDE CELLARS INC,BARNSIDE CELLARS,343 SEA CLIFF AVE,BASEMENT PREMISE,SEA CLIFF,NY,11579,855538,8/21/2014,8/21/2014,7/31/2017,40.84940336,-73.64941273,"(40.84940336, -73.64941273)",Winery,NYC,All Others
1277393,WINERY,301,DW,New York City,1,KINGS,ARON ROSENBERG ENTERPRISES LLC,BEN ISH WINERY,1472 PRESIDENT ST,,BROOKLYN,NY,11213,816992,4/8/2014,4/8/2014,3/31/2017,40.66719,-73.9401,"(40.66719, -73.9401)",Winery,NYC,NYC
1277614,WINERY,301,DW,New York City,1,SUFFOLK,WOLFFER ESTATE VINEYARD INC,WOLFFER ESTATE,139 SAGG RD,,SAGAPONACK,NY,11962,834910,7/15/2014,7/15/2014,6/30/2017,40.94482,-72.27887,"(40.94482, -72.27887)",Winery,NYC,All Others
1278258,WINERY,301,DW,New York City,1,SUFFOLK,FOGHAT CELLARS LLC,FOGHAT CELLARS,35 COX NECK RD,,MATTITUCK,NY,11952,817382,7/16/2014,7/16/2014,6/30/2017,40.9886802,-72.5549088,,Winery,NYC,All Others
2005122,WINERY,301,DW,Albany,2,DUTCHESS,MILLBROOK WINERY INC,WILLIAMS & SELYEM WINERY,26 WING RD,,MILLBROOK,NY,12545,852306,,9/27/2013,8/31/2016,41.83531912,-73.68586679,"(41.83531912, -73.68586679)",Winery,Upstate,All Others
2008122,WINERY,301,DW,Albany,2,ORANGE,DEMAREST HILL WINERY INC,DEMAREST HILL WINERY,81 PINE ISLAND TPKE,,WARWICK,NY,10990,845563,,4/1/2013,3/31/2016,41.26686155,-74.3715121,"(41.26686155, -74.3715121)",Winery,NYC,All Others
2008123,WINERY,301,DW,Albany,2,ORANGE,BROTHERHOOD AMERICAS OLDEST WINERY LTD,BROTHERHOOD VINECREST,100 BROTHERHOOD PLAZA DR,,WASHINGTONVILLE,NY,10992,851040,,9/1/2013,8/31/2016,41.43069504,-74.1615352,"(41.43069504, -74.1615352)",Winery,NYC,All Others
2011221,WINERY,301,DW,Albany,2,SARATOGA,JOHNSTON'S WINERY INC,JOHNSTON'S WINERY,5140 BLISS ROAD,,BALLSTON SPA,NY,120202044,850043,,7/1/2013,6/30/2016,43.01452704,-73.97031141,"(43.01452704, -73.97031141)",Winery,Upstate,All Others
2013224,WINERY,301,DW,Albany,2,ULSTER,ROYAL WINE CORPORATION,ROYAL WINE,1519 Rte 9w,,MARLBORO,NY,12542,843554,,1/10/2013,9/30/2015,41.624858,-73.968739,,Winery,Upstate,All Others
2112012,WINERY,301,DW,Albany,2,ULSTER,JOSEPH ZAKON WINERY LTD,CROWN REGAL WINE CELLARS,1519 ROUTE 9W BLDG 2,,MARLBORO,NY,12542,844496,6/2/2005,3/1/2013,2/29/2016,41.62322388,-73.96451737,"(41.62322388, -73.96451737)",Winery,Upstate,All Others
2131707,WINERY,301,DW,Albany,2,ULSTER,SLATE HILL VINEYARD INC,BENMARL WINERY,156 HIGHLAND AVE,BINGHAM RD & SOUTH ST,MARLBORO,NY,12542,852796,10/4/2006,10/21/2013,9/30/2016,41.59672562,-73.98256754,"(41.59672562, -73.98256754)",Winery,Upstate,All Others
2139479,WINERY,301,DW,Albany,2,ULSTER,CEREGHINO SMITH LLC,CEREGHINO SMITH,2583 ROUTE 32,INTERSECTION RTE 32 & MAIN ST,BLOOMINGTON,NY,12411,845206,3/20/2008,3/13/2013,2/29/2016,41.881685,-74.047707,,Winery,Upstate,All Others
2140710,WINERY,301,DW,Albany,2,WARREN,ADIRONDACK WINERY LLC,ADIRONDACK WINERY,395 BIG BAY RD,,QUEENSBURY,NY,12804,845697,5/30/2008,5/1/2013,4/30/2016,43.29078017,-73.6820309,"(43.29078017, -73.6820309)",Winery,Upstate,All Others
2149385,WINERY,301,DW,Albany,2,SARATOGA,"LEDGE ROCK HILL WINERY, LLC",LEDGE ROCK HILL WINERY,41 STEWART DAM ROAD,RT 10 & SOUTH SHORE RD,CORINTH,NY,12822,845761,5/6/2010,5/1/2013,4/30/2016,43.26983481,-73.89074373,"(43.26983481, -73.89074373)",Winery,Upstate,All Others
2151833,WINERY,301,DW,Albany,2,SARATOGA,"SARATOGA WINERY INC, THE",THE SARATOGA WINERY,462 RTE 29,ROWLAND ST & HOFFMAN RD,SARATOGA SPRINGS,NY,12866,845121,3/11/2010,3/8/2013,2/29/2016,43.07523289,-73.85672431,"(43.07523289, -73.85672431)",Winery,Upstate,All Others
2158930,WINERY,301,DW,Albany,2,WARREN,ADIRONDACK WINERY LLC,ADIRONDACK WINERY,395 BIG BAY RD,,QUEENSBURY,NY,12804,852253,10/8/2010,10/1/2013,9/30/2016,43.29078017,-73.6820309,"(43.29078017, -73.6820309)",Winery,Upstate,All Others
2183947,WINERY,301,DW,Albany,2,ULSTER,ALLIED WINE CORP,STROPKOV SPIRITS AND SILVER CLOUD SPIRITS,70 BERME RD,1ST FLR & 3RD FLR WAREHOUSE,ELLENVILLE,NY,12428,845248,12/13/2012,3/15/2013,2/29/2016,41.71603801,-74.38245794,"(41.71603801, -74.38245794)",Winery,Upstate,All Others
2184574,WINERY,301,DW,Albany,2,DUTCHESS,HETTA GLOGG LLC,HETTA GLOGG,2 CHARLES ST - SUITE 1,,RHINECLIFF,NY,12574,815593,1/23/2013,2/5/2013,12/31/2015,41.91982106,-73.95133234,"(41.91982106, -73.95133234)",Winery,Upstate,All Others
2185375,WINERY,301,DW,Albany,2,SULLIVAN,DUDUKJU LLC,DUDUKJU,385 GUMAER FALLS RD,,WURTSBORO,NY,12790,816143,4/22/2013,4/22/2013,3/31/2016,41.61318172,-74.48660357,"(41.61318172, -74.48660357)",Winery,Upstate,All Others
2187745,WINERY,301,DW,Albany,2,ALBANY,HALFMOON CELLARS LLC,HALFMOON CELLARS,5A VATRANO RD,,ALBANY,NY,12205,853215,12/13/2012,12/1/2013,11/30/2016,42.68857997,-73.7995673,"(42.68857997, -73.7995673)",Winery,Upstate,Albany
2190591,WINERY,301,DW,Albany,2,GREENE,WINDHAM VINEYARDS LLC,WINDHAM VINEYARDS AND WINERY,11 MOUNTAIN VIEW ESTATES RD,,ASHLAND,NY,12407,816442,9/10/2013,9/10/2013,8/31/2016,42.26145259,-74.18983522,"(42.26145259, -74.18983522)",Winery,Upstate,All Others
2193245,WINERY,301,DW,Albany,2,COLUMBIA,CLERMONT VINEYARDS & WINERY LLC,CLERMONT VINEYARDS & WINERY,241 COUNTY RTE 6,T/O CLERMONT,GERMANTOWN,NY,12526,817459,8/4/2014,8/4/2014,7/31/2017,42.07962982,-73.89375852,"(42.07962982, -73.89375852)",Winery,Upstate,All Others
2194613,WINERY,301,DW,Albany,2,ST LAWRENCE,HIGH PEAKS WINERY LLC,HIGH PEAKS WINERY,805 PICKLE ST,,WINTHROP,NY,13697,816819,2/3/2014,2/3/2014,2/29/2016,44.7753561,-74.85701627,"(44.7753561, -74.85701627)",Winery,Upstate,All Others
2195872,WINERY,301,DW,Albany,2,CAYUGA,WEST BAY ESTATES LLC,COLLOCA ESTATE WINERY,14678 W BAY RD,,STERLING,NY,13156,817489,8/12/2014,8/12/2014,7/31/2017,43.3293,-76.72126,"(43.3293, -76.72126)",Winery,Western,All Others
2197043,WINERY,301,DW,Albany,2,ORANGE,ENGEL WINES CORP,ENGEL WINES,6 QUICKWAY RD,,MONROE,NY,10950,856400,2/6/2015,2/6/2015,1/31/2018,41.3362928,-74.1727308,,Winery,NYC,All Others
2197521,WINERY,301,DW,Albany,2,ONEIDA,PROSPECT FALLS WINERY INC,PROSPECT FALLS WINERY,400 ACADEMY ST,,PROSPECT,NY,13435,856141,11/18/2014,11/18/2014,10/31/2017,43.30449,-75.153057,,Winery,Upstate,All Others
2197950,WINERY,301,DW,Albany,2,ONEIDA,MARK RICHARD PETERS,BOTTOM OF THE BARREL,1736 MOUNT HOPE AVE,,ONEIDA,NY,13421,856277,12/29/2014,12/29/2014,11/30/2017,43.055763,-75.658483,,Winery,Upstate,All Others
2198072,WINERY,301,DW,Albany,2,SCHOHARIE,ROYAL MEADERY LLC,ROYAL MEADERY,1532 STATE RTE 7,,RICHMONDVILLE,NY,12149,859211,12/4/2014,12/4/2014,11/30/2017,42.65621,-74.511139,,Winery,Upstate,All Others
2500901,WINERY,301,DW,Albany,2,CAYUGA,LONG POINT WINERY LTD,LONG POINT WINERY,1485 LAKE ROAD,,AURORA,NY,13026,851201,6/17/2010,9/1/2013,8/31/2016,42.71074334,-76.68579399,"(42.71074334, -76.68579399)",Winery,Western,All Others
2605012,WINERY,301,DW,Albany,2,ONONDAGA,LAKELAND WINERY INC,LAKELAND WINERY,877 STATE FAIR BLVD,,SYRACUSE,NY,13209,857811,12/3/2007,12/17/2013,11/30/2016,43.09308516,-76.24267068,"(43.09308516, -76.24267068)",Winery,Upstate,Syracuse
2605201,WINERY,301,DW,Albany,2,ST LAWRENCE,RIVER MYST WINERY LLC,RIVER MYST WINERY,9830 STATE HWY 37,RTE 27 & ROSS RD,OGDENSBURG,NY,13669,843285,1/26/2007,1/1/2013,12/31/2015,44.7626563,-75.37855498,"(44.7626563, -75.37855498)",Winery,Upstate,All Others
1003395,WINERY,301,DW,New York City,1,BRONX,BASIL TSANGARINOS,LOUKAS WINES,910 GERARD AVE,,BRONX,NY,10452,843624,,3/1/2013,2/29/2016,40.82838723,-73.92434973,"(40.82838723, -73.92434973)",Winery,NYC,NYC
3000852,WINERY,301,DW,Buffalo,3,CHAUTAUQUA,"WINE GROUP LLC, THE",THE WINE GROUP,85 BOURNE ST,,WESTFIELD,NY,14787,845089,3/18/1996,3/6/2013,2/29/2016,42.33217303,-79.57930656,"(42.33217303, -79.57930656)",Winery,Western,All Others
3012045,WINERY,301,DW,Buffalo,3,ONTARIO,CONSTELLATION BRANDS INC,CONSTELLATION BRANDS,116 BUFFALO ST,,CANANDAIGUA,NY,14424,852317,10/1/1974,10/1/2013,9/30/2016,42.89646521,-77.2938024,"(42.89646521, -77.2938024)",Winery,Western,All Others
3012974,WINERY,301,DW,Buffalo,3,STEUBEN,CHATEAU RENAISSANCE INC,CHATEAU RENAISSANCE,7494 FISH HATCHERY RD,,HAMMONDSPORT,NY,14840,846821,,5/15/2013,4/30/2016,42.38723199,-77.26471703,"(42.38723199, -77.26471703)",Winery,Western,All Others
3012976,WINERY,301,DW,Buffalo,3,STEUBEN,BULLY HILL VINEYARDS INC,THE LAKE KEUKA WINE CO,8843 GREYTON H TAYLOR MEM'L DR,,HAMMONDSPORT,NY,148400458,851162,10/8/1970,10/1/2013,9/30/2016,42.42883165,-77.20872151,"(42.42883165, -77.20872151)",Winery,Western,All Others
3012978,WINERY,301,DW,Buffalo,3,STEUBEN,DOYLE ACQUISITION CORPORATION,PLEASANT VALLEY WINE CO,8260 PLEASANT VALLEY RD,,HAMMONDSPORT,NY,14840,852408,10/3/1996,10/3/2013,9/30/2016,42.40199963,-77.25173009,"(42.40199963, -77.25173009)",Winery,Western,All Others
3014263,WINERY,301,DW,Buffalo,3,YATES,GLENORA WINE CELLARS INC,GLENORA WINE CELLARS,5435 ROUTE 14,,DUNDEE,NY,14837,852791,12/20/1991,12/1/2013,11/30/2016,42.50039408,-76.9242509,"(42.50039408, -76.9242509)",Winery,Western,All Others
3111402,WINERY,301,DW,Buffalo,3,LIVINGSTON,EAGLE CREST VINEYARDS LLC,EAGLE CREST VINEYARDS,7107 VINEYARD ROAD,,CONESUS,NY,14435,845724,6/20/2002,6/1/2013,5/31/2016,42.73981742,-77.62291699,"(42.73981742, -77.62291699)",Winery,Western,All Others
3116603,WINERY,301,DW,Buffalo,3,SCHUYLER,PETER GLENN OUGHTERSON,HIGHLAND CELLARS,1556 ALTAY ROAD,,ROCK STREAM,NY,14878,843553,2/13/2003,2/1/2013,1/31/2016,42.43907575,-77.00507217,"(42.43907575, -77.00507217)",Winery,Western,All Others
3123472,WINERY,301,DW,Buffalo,3,SENECA,SWEDISH HILL VINEYARD INC,SWEDISH HILL WINERY,4565 ROUTE 414,,ROMULUS,NY,14541,853288,12/21/2004,12/1/2013,11/30/2016,42.21985421,-76.97419268,"(42.21985421, -76.97419268)",Winery,Western,All Others
3124464,WINERY,301,DW,Buffalo,3,SENECA,VENTOSA VINEYARDS LLC,VENTOSA VINEYARDS,3440 ROUTE 96A,,GENEVA,NY,14456,851699,10/3/2005,10/1/2013,9/30/2016,42.85906813,-76.93631553,"(42.85906813, -76.93631553)",Winery,Western,All Others
3125889,WINERY,301,DW,Buffalo,3,NIAGARA,SPRING LAKE WINERY LLC,SPRING LAKE WINERY,7373 ROCHESTER RD,,LOCKPORT,NY,14094,852336,10/4/2006,10/1/2013,9/30/2016,43.18561077,-78.62835653,"(43.18561077, -78.62835653)",Winery,Western,All Others
3128186,WINERY,301,DW,Buffalo,3,NIAGARA,R SEAN MANNING INC,FREEDOM RUN WINERY,5138 LOWER MOUNTAIN RD,,LOCKPORT,NY,14094,843799,2/2/2006,2/1/2013,1/31/2016,43.18434663,-78.76104344,"(43.18434663, -78.76104344)",Winery,Western,All Others
3128625,WINERY,301,DW,Buffalo,3,STEUBEN,KONSTANTIN D FRANK & SONS VINIFERA WINE CELLARS LTD,KONSTANTIN D FRANK & SONS VINIFERA WINE CELLARS,9749 MIDDLE ROAD,,HAMMONDSPORT,NY,14840,852337,10/4/2005,10/1/2013,9/30/2016,42.47568081,-77.18222838,"(42.47568081, -77.18222838)",Winery,Western,All Others
3129432,WINERY,301,DW,Buffalo,3,SENECA,KNAPP FARMS INC,KNAPP FARMS,2770 COUNTY ROAD 128,,ROMULUS,NY,14541,845364,4/11/2007,4/1/2013,3/31/2016,42.76579757,-76.78321102,"(42.76579757, -76.78321102)",Winery,Western,All Others
3129587,WINERY,301,DW,Buffalo,3,NIAGARA,ARROWHEAD SPRING VINEYARDS LLC,ARROWHEAD SPRING VINEYARDS,4746 TOWN LINE ROAD,T/CAMBRIA,LOCKPORT,NY,14094,847333,7/10/2006,7/1/2013,6/30/2016,43.18189589,-78.75424803,"(43.18189589, -78.75424803)",Winery,Western,All Others
3136287,WINERY,301,DW,Buffalo,3,MONROE,CASA LARGA VINEYARDS INC,CASA LARGA VINEYARDS,2287 TURK HILL RD,,FAIRPORT,NY,14450,846174,4/25/2008,4/22/2013,3/31/2016,43.05062036,-77.43203003,"(43.05062036, -77.43203003)",Winery,Western,Rochester
3137035,WINERY,301,DW,Buffalo,3,ALLEGANY,"ELEMENT WINERY LLC, THE",THE ELEMENT WINERY,9790 OAK HILL RD,,ARKPORT,NY,14807,850698,9/29/2008,9/1/2013,8/31/2016,42.475907,-77.692543,,Winery,Western,All Others
3138348,WINERY,301,DW,Buffalo,3,SCHUYLER,DONNA D LUCENT,POMPOUS ASS WINE COMPANY,4499 ROUTE 14,,ROCK STREAM,NY,14878,853258,12/2/2008,12/1/2013,11/30/2016,42.4511206,-76.90924779,"(42.4511206, -76.90924779)",Winery,Western,All Others
3139025,WINERY,301,DW,Buffalo,3,SCHUYLER,HAZLITTS 1852 VINEYARDS INC,HAZLITTS 1852 VINEYARDS,5712 RTE 414,,HECTOR,NY,14841,846824,7/23/2008,7/1/2013,6/30/2016,42.51050559,-76.87671294,"(42.51050559, -76.87671294)",Winery,Western,All Others
3140748,WINERY,301,DW,Buffalo,3,ALLEGANY,ANGELICA WINERY INC,ANGELICA WINERY,15 SOUTH ST,,ANGELICA,NY,14709,844285,3/16/2009,3/1/2013,2/29/2016,42.3051404,-78.01650237,"(42.3051404, -78.01650237)",Winery,Western,All Others
3146859,WINERY,301,DW,Buffalo,3,TOMPKINS,FREDERIC ROBERT BOUCHE,PORTS OF NEW YORK,815 TABER ST,,ITHACA,NY,14850,845310,4/16/2010,4/1/2013,3/31/2016,42.43845773,-76.5135085,"(42.43845773, -76.5135085)",Winery,Western,All Others
3147155,WINERY,301,DW,Buffalo,3,CATTARAUGUS,WINERY OF ELLICOTTVILLE LLC,WINERY OF ELLICOTTVILLE,14 MONROE ST,,ELLICOTTVILLE,NY,14731,849552,6/1/2010,6/10/2013,5/31/2016,42.27594533,-78.67144075,"(42.27594533, -78.67144075)",Winery,Western,All Others
3147263,WINERY,301,DW,Buffalo,3,SCHUYLER,J R DILL WINERY LLC,J R DILL WINERY,4922 STATE ROUTE 414,,BURDETT,NY,14818,846130,5/12/2010,5/1/2013,4/30/2016,42.4714497,-76.86754395,"(42.4714497, -76.86754395)",Winery,Western,All Others
3148809,WINERY,301,DW,Buffalo,3,ERIE,TEN THOUSAND VINES INC,TEN THOUSAND VINES,8 S BUFFALO ST,,HAMBURG,NY,14075,850125,8/20/2010,6/25/2013,5/31/2016,42.71549477,-78.82930613,"(42.71549477, -78.82930613)",Winery,Western,Buffalo
3149577,WINERY,301,DW,Buffalo,3,NIAGARA,BLACK WILLOW WINERY LLC,BLACK WILLOW WINERY,5565 W LAKE RD,,BURT,NY,14028,843488,2/10/2011,2/1/2013,1/31/2016,43.33163653,-78.73506054,"(43.33163653, -78.73506054)",Winery,Western,All Others
3149602,WINERY,301,DW,Buffalo,3,ONTARIO,L & D ACQUISITION LLC,RED CAT CELLARS AND HAZLITTS RED CAT CELLARS,1 LAKE NIAGARA LANE,,NAPLES,NY,14512,844447,2/3/2011,2/12/2013,1/31/2016,42.62147967,-77.39838893,"(42.62147967, -77.39838893)",Winery,Western,All Others
3150383,WINERY,301,DW,Buffalo,3,MONROE,HIGH FALLS OPERATING CO LLC,NORTH AMERICAN BREWERIES,445 ST PAUL ST,,ROCHESTER,NY,14605,847153,6/6/2012,6/1/2013,5/31/2016,43.16493105,-77.61437097,"(43.16493105, -77.61437097)",Winery,Western,Rochester
3150504,WINERY,301,DW,Buffalo,3,YATES,POINT OF THE BLUFF VINEYARD LLC,POINT OF THE BLUFF VINEYARD,8524 BROADVIEW HEIGHTS,,KEUKA PARK,NY,14478,852692,11/9/2011,11/1/2013,10/31/2016,42.62001197,-77.09868161,"(42.62001197, -77.09868161)",Winery,Western,All Others
3152877,WINERY,301,DW,Buffalo,3,ERIE,CHATEAU BUFFALO LLC,CHATEAU BUFFALO,1500 CLINTON ST,175 NIAGARA FRONTIER FOOD TERM,BUFFALO,NY,14206,857772,12/20/2012,12/12/2013,11/30/2016,42.8724798,-78.82111845,"(42.8724798, -78.82111845)",Winery,Western,Buffalo
3153381,WINERY,301,DW,Buffalo,3,CHAUTAUQUA,ROBERT MAZZA INC,MAZZA CHAUTAUQUA CELLARS,8398 W RTE 20,,WESTFIELD,NY,14787,816328,7/24/2013,7/24/2013,6/30/2016,42.30823259,-79.60389676,"(42.30823259, -79.60389676)",Winery,Western,All Others
3153831,WINERY,301,DW,Buffalo,3,NIAGARA,FLIGHT OF FIVE WINERY LLC,FLIGHT OF FIVE WINERY,2 PINE ST,,LOCKPORT,NY,14094,733406,10/17/2013,10/17/2013,9/30/2016,43.17076116,-78.69284328,"(43.17076116, -78.69284328)",Winery,Western,All Others
3153915,WINERY,301,DW,Buffalo,3,STEUBEN,ITO WINES LLC,TRAVELING VINEYARD,8260 PLEASANT VALLEY RD,,HAMMONDSPORT,NY,14840,733414,10/24/2013,10/24/2013,9/30/2016,42.40201416,-77.25183792,"(42.40201416, -77.25183792)",Winery,Western,All Others
3154749,WINERY,301,DW,Buffalo,3,WYOMING,MAIN STREET WINERY LLC,MAIN STREET WINERY,249 MAIN ST,STE 2,ARCADE,NY,14009,847619,5/16/2014,5/16/2014,4/30/2017,42.53444,-78.42293,"(42.53444, -78.42293)",Winery,Western,All Others
3154901,WINERY,301,DW,Buffalo,3,ORLEANS,810 MEADWORKS LLC,810 MEADWORKS,113 WEST CENTER ST,SUITE 1,MEDINA,NY,14103,847706,8/21/2014,8/21/2014,7/31/2017,43.2202588,-78.3877081,,Winery,Western,All Others
